,SKU,ITEM,FAMILY,CATEGORY,STORE,DAY,QTY
776750,12888,692,2,0,4,26,17
777047,13185,989,2,0,4,26,11
777256,13394,1198,2,0,4,26,60
779799,15937,692,2,0,5,26,11
780096,16234,989,2,0,5,26,32
780305,16443,1198,2,0,5,26,77
782848,18986,692,2,0,6,26,18
783145,19283,989,2,0,6,26,28
783354,19492,1198,2,0,6,26,91
785897,22035,692,2,0,7,26,4
786194,22332,989,2,0,7,26,4
786403,22541,1198,2,0,7,26,11
788946,25084,692,2,0,8,26,9
789243,25381,989,2,0,8,26,2
789452,25590,1198,2,0,8,26,21
791995,28133,692,2,0,9,26,18
792292,28430,989,2,0,9,26,20
792501,28639,1198,2,0,9,26,37
795044,692,692,2,0,0,27,12
795341,989,989,2,0,0,27,5
795550,1198,1198,2,0,0,27,25
798093,3741,692,2,0,1,27,8
798390,4038,989,2,0,1,27,3
798599,4247,1198,2,0,1,27,26
801142,6790,692,2,0,2,27,14
801439,7087,989,2,0,2,27,11
801648,7296,1198,2,0,2,27,45
804191,9839,692,2,0,3,27,6
804488,10136,989,2,0,3,27,6
804697,10345,1198,2,0,3,27,8
807240,12888,692,2,0,4,27,13
807537,13185,989,2,0,4,27,11
807746,13394,1198,2,0,4,27,54
810289,15937,692,2,0,5,27,28
810586,16234,989,2,0,5,27,26
810795,16443,1198,2,0,5,27,67
813338,18986,692,2,0,6,27,29
813635,19283,989,2,0,6,27,28
813844,19492,1198,2,0,6,27,76
816387,22035,692,2,0,7,27,19
816684,22332,989,2,0,7,27,5
816893,22541,1198,2,0,7,27,15
819436,25084,692,2,0,8,27,3
819733,25381,989,2,0,8,27,2
819942,25590,1198,2,0,8,27,18
822485,28133,692,2,0,9,27,7
822782,28430,989,2,0,9,27,17
822991,28639,1198,2,0,9,27,47
825534,692,692,2,0,0,28,21
825831,989,989,2,0,0,28,13
826040,1198,1198,2,0,0,28,42
828583,3741,692,2,0,1,28,18
828880,4038,989,2,0,1,28,4
829089,4247,1198,2,0,1,28,27
831632,6790,692,2,0,2,28,20
831929,7087,989,2,0,2,28,10
832138,7296,1198,2,0,2,28,59
834681,9839,692,2,0,3,28,5
834978,10136,989,2,0,3,28,4
835187,10345,1198,2,0,3,28,18
837730,12888,692,2,0,4,28,11
838027,13185,989,2,0,4,28,18
838236,13394,1198,2,0,4,28,63
840779,15937,692,2,0,5,28,28
841076,16234,989,2,0,5,28,37
841285,16443,1198,2,0,5,28,86
843828,18986,692,2,0,6,28,18
844125,19283,989,2,0,6,28,35
844334,19492,1198,2,0,6,28,92
846877,22035,692,2,0,7,28,15
847174,22332,989,2,0,7,28,5
847383,22541,1198,2,0,7,28,24
849926,25084,692,2,0,8,28,6
850223,25381,989,2,0,8,28,1
850432,25590,1198,2,0,8,28,22
852975,28133,692,2,0,9,28,14
853272,28430,989,2,0,9,28,22
853481,28639,1198,2,0,9,28,55
856024,692,692,2,0,0,29,36
856321,989,989,2,0,0,29,26
856530,1198,1198,2,0,0,29,43
859073,3741,692,2,0,1,29,19
859370,4038,989,2,0,1,29,4
859579,4247,1198,2,0,1,29,33
862122,6790,692,2,0,2,29,14
862419,7087,989,2,0,2,29,13
862628,7296,1198,2,0,2,29,78
865171,9839,692,2,0,3,29,6
865468,10136,989,2,0,3,29,3
865677,10345,1198,2,0,3,29,9
868220,12888,692,2,0,4,29,8
868517,13185,989,2,0,4,29,23
868726,13394,1198,2,0,4,29,71
871269,15937,692,2,0,5,29,28
871566,16234,989,2,0,5,29,43
871775,16443,1198,2,0,5,29,125
874318,18986,692,2,0,6,29,25
874615,19283,989,2,0,6,29,26
874824,19492,1198,2,0,6,29,106
877367,22035,692,2,0,7,29,15
877664,22332,989,2,0,7,29,9
877873,22541,1198,2,0,7,29,18
880416,25084,692,2,0,8,29,12
880713,25381,989,2,0,8,29,2
880922,25590,1198,2,0,8,29,11
883465,28133,692,2,0,9,29,22
883762,28430,989,2,0,9,29,31
883971,28639,1198,2,0,9,29,74
886514,692,692,2,0,0,30,23
886811,989,989,2,0,0,30,13
887020,1198,1198,2,0,0,30,58
889563,3741,692,2,0,1,30,27
889860,4038,989,2,0,1,30,6
890069,4247,1198,2,0,1,30,39
892612,6790,692,2,0,2,30,21
892909,7087,989,2,0,2,30,7
893118,7296,1198,2,0,2,30,53
895661,9839,692,2,0,3,30,5
895958,10136,989,2,0,3,30,4
896167,10345,1198,2,0,3,30,12
898710,12888,692,2,0,4,30,10
899007,13185,989,2,0,4,30,17
899216,13394,1198,2,0,4,30,77
901759,15937,692,2,0,5,30,24
902056,16234,989,2,0,5,30,51
902265,16443,1198,2,0,5,30,98
904808,18986,692,2,0,6,30,19
905105,19283,989,2,0,6,30,45
905314,19492,1198,2,0,6,30,134
907857,22035,692,2,0,7,30,18
908154,22332,989,2,0,7,30,1
908363,22541,1198,2,0,7,30,20
910906,25084,692,2,0,8,30,7
911203,25381,989,2,0,8,30,5
911412,25590,1198,2,0,8,30,12
913955,28133,692,2,0,9,30,11
914252,28430,989,2,0,9,30,8
914461,28639,1198,2,0,9,30,65
917004,692,692,2,0,0,31,22
917301,989,989,2,0,0,31,18
917510,1198,1198,2,0,0,31,31
920053,3741,692,2,0,1,31,10
920350,4038,989,2,0,1,31,5
920559,4247,1198,2,0,1,31,24
923102,6790,692,2,0,2,31,18
923399,7087,989,2,0,2,31,13
923608,7296,1198,2,0,2,31,40
926151,9839,692,2,0,3,31,5
926448,10136,989,2,0,3,31,4
926657,10345,1198,2,0,3,31,10
929200,12888,692,2,0,4,31,9
929497,13185,989,2,0,4,31,11
929706,13394,1198,2,0,4,31,48
932249,15937,692,2,0,5,31,22
932546,16234,989,2,0,5,31,45
932755,16443,1198,2,0,5,31,42
935298,18986,692,2,0,6,31,13
935595,19283,989,2,0,6,31,35
935804,19492,1198,2,0,6,31,81
938347,22035,692,2,0,7,31,15
938644,22332,989,2,0,7,31,2
938853,22541,1198,2,0,7,31,16
941396,25084,692,2,0,8,31,7
941693,25381,989,2,0,8,31,0
941902,25590,1198,2,0,8,31,20
944445,28133,692,2,0,9,31,20
944742,28430,989,2,0,9,31,16
944951,28639,1198,2,0,9,31,45
947494,692,692,2,0,0,32,13
947791,989,989,2,0,0,32,10
948000,1198,1198,2,0,0,32,28
950543,3741,692,2,0,1,32,15
950840,4038,989,2,0,1,32,1
951049,4247,1198,2,0,1,32,26
953592,6790,692,2,0,2,32,16
953889,7087,989,2,0,2,32,14
954098,7296,1198,2,0,2,32,56
956641,9839,692,2,0,3,32,8
956938,10136,989,2,0,3,32,5
957147,10345,1198,2,0,3,32,11
959690,12888,692,2,0,4,32,4
959987,13185,989,2,0,4,32,20
960196,13394,1198,2,0,4,32,54
962739,15937,692,2,0,5,32,12
963036,16234,989,2,0,5,32,30
963245,16443,1198,2,0,5,32,75
965788,18986,692,2,0,6,32,15
966085,19283,989,2,0,6,32,30
966294,19492,1198,2,0,6,32,104
968837,22035,692,2,0,7,32,14
969134,22332,989,2,0,7,32,5
969343,22541,1198,2,0,7,32,15
971886,25084,692,2,0,8,32,12
972183,25381,989,2,0,8,32,6
972392,25590,1198,2,0,8,32,16
974935,28133,692,2,0,9,32,10
975232,28430,989,2,0,9,32,22
975441,28639,1198,2,0,9,32,63
977984,692,692,2,0,0,33,23
978281,989,989,2,0,0,33,24
978490,1198,1198,2,0,0,33,37
981033,3741,692,2,0,1,33,15
981330,4038,989,2,0,1,33,2
981539,4247,1198,2,0,1,33,22
984082,6790,692,2,0,2,33,22
984379,7087,989,2,0,2,33,7
984588,7296,1198,2,0,2,33,50
987131,9839,692,2,0,3,33,3
987428,10136,989,2,0,3,33,6
987637,10345,1198,2,0,3,33,10
990180,12888,692,2,0,4,33,10
990477,13185,989,2,0,4,33,18
990686,13394,1198,2,0,4,33,50
993229,15937,692,2,0,5,33,16
993526,16234,989,2,0,5,33,38
993735,16443,1198,2,0,5,33,64
996278,18986,692,2,0,6,33,22
996575,19283,989,2,0,6,33,34
996784,19492,1198,2,0,6,33,91
999327,22035,692,2,0,7,33,11
999624,22332,989,2,0,7,33,5
999833,22541,1198,2,0,7,33,18
1002376,25084,692,2,0,8,33,9
1002673,25381,989,2,0,8,33,1
1002882,25590,1198,2,0,8,33,21
1005425,28133,692,2,0,9,33,18
1005722,28430,989,2,0,9,33,25
1005931,28639,1198,2,0,9,33,53
1008474,692,692,2,0,0,34,25
1008771,989,989,2,0,0,34,20
1008980,1198,1198,2,0,0,34,37
1011523,3741,692,2,0,1,34,21
1011820,4038,989,2,0,1,34,1
1012029,4247,1198,2,0,1,34,37
1014572,6790,692,2,0,2,34,26
1014869,7087,989,2,0,2,34,14
1015078,7296,1198,2,0,2,34,59
1017621,9839,692,2,0,3,34,8
1017918,10136,989,2,0,3,34,5
1018127,10345,1198,2,0,3,34,17
1020670,12888,692,2,0,4,34,6
1020967,13185,989,2,0,4,34,20
1021176,13394,1198,2,0,4,34,61
1023719,15937,692,2,0,5,34,23
1024016,16234,989,2,0,5,34,37
1024225,16443,1198,2,0,5,34,66
1026768,18986,692,2,0,6,34,12
1027065,19283,989,2,0,6,34,26
1027274,19492,1198,2,0,6,34,86
1029817,22035,692,2,0,7,34,7
1030114,22332,989,2,0,7,34,3
1030323,22541,1198,2,0,7,34,14
1032866,25084,692,2,0,8,34,10
1033163,25381,989,2,0,8,34,4
1033372,25590,1198,2,0,8,34,26
1035915,28133,692,2,0,9,34,23
1036212,28430,989,2,0,9,34,27
1036421,28639,1198,2,0,9,34,51
1038964,692,692,2,0,0,35,24
1039261,989,989,2,0,0,35,17
1039470,1198,1198,2,0,0,35,38
1042013,3741,692,2,0,1,35,14
1042310,4038,989,2,0,1,35,9
1042519,4247,1198,2,0,1,35,60
1045062,6790,692,2,0,2,35,26
1045359,7087,989,2,0,2,35,11
1045568,7296,1198,2,0,2,35,55
1048111,9839,692,2,0,3,35,6
1048408,10136,989,2,0,3,35,6
1048617,10345,1198,2,0,3,35,14
1051160,12888,692,2,0,4,35,8
1051457,13185,989,2,0,4,35,16
1051666,13394,1198,2,0,4,35,49
1054209,15937,692,2,0,5,35,18
1054506,16234,989,2,0,5,35,35
1054715,16443,1198,2,0,5,35,98
1057258,18986,692,2,0,6,35,18
1057555,19283,989,2,0,6,35,27
1057764,19492,1198,2,0,6,35,98
1060307,22035,692,2,0,7,35,14
1060604,22332,989,2,0,7,35,8
1060813,22541,1198,2,0,7,35,19
1063356,25084,692,2,0,8,35,12
1063653,25381,989,2,0,8,35,5
1063862,25590,1198,2,0,8,35,23
1066405,28133,692,2,0,9,35,23
1066702,28430,989,2,0,9,35,21
1066911,28639,1198,2,0,9,35,54
1069454,692,692,2,0,0,36,29
1069751,989,989,2,0,0,36,21
1069960,1198,1198,2,0,0,36,62
1072503,3741,692,2,0,1,36,25
1072800,4038,989,2,0,1,36,3
1073009,4247,1198,2,0,1,36,45
1075552,6790,692,2,0,2,36,20
1075849,7087,989,2,0,2,36,11
1076058,7296,1198,2,0,2,36,96
1078601,9839,692,2,0,3,36,4
1078898,10136,989,2,0,3,36,7
1079107,10345,1198,2,0,3,36,14
1081650,12888,692,2,0,4,36,8
1081947,13185,989,2,0,4,36,21
1082156,13394,1198,2,0,4,36,57
1084699,15937,692,2,0,5,36,26
1084996,16234,989,2,0,5,36,42
1085205,16443,1198,2,0,5,36,104
1087748,18986,692,2,0,6,36,31
1088045,19283,989,2,0,6,36,41
1088254,19492,1198,2,0,6,36,133
1090797,22035,692,2,0,7,36,10
1091094,22332,989,2,0,7,36,9
1091303,22541,1198,2,0,7,36,16
1093846,25084,692,2,0,8,36,10
1094143,25381,989,2,0,8,36,5
1094352,25590,1198,2,0,8,36,28
1096895,28133,692,2,0,9,36,23
1097192,28430,989,2,0,9,36,30
1097401,28639,1198,2,0,9,36,63
1099944,692,692,2,0,0,37,25
1100241,989,989,2,0,0,37,21
1100450,1198,1198,2,0,0,37,41
1102993,3741,692,2,0,1,37,22
1103290,4038,989,2,0,1,37,7
1103499,4247,1198,2,0,1,37,43
1106042,6790,692,2,0,2,37,29
1106339,7087,989,2,0,2,37,17
1106548,7296,1198,2,0,2,37,98
1109091,9839,692,2,0,3,37,6
1109388,10136,989,2,0,3,37,14
1109597,10345,1198,2,0,3,37,12
1112140,12888,692,2,0,4,37,8
1112437,13185,989,2,0,4,37,27
1112646,13394,1198,2,0,4,37,76
1115189,15937,692,2,0,5,37,30
1115486,16234,989,2,0,5,37,41
1115695,16443,1198,2,0,5,37,114
1118238,18986,692,2,0,6,37,20
1118535,19283,989,2,0,6,37,31
1118744,19492,1198,2,0,6,37,129
1121287,22035,692,2,0,7,37,11
1121584,22332,989,2,0,7,37,6
1121793,22541,1198,2,0,7,37,19
1124336,25084,692,2,0,8,37,8
1124633,25381,989,2,0,8,37,1
1124842,25590,1198,2,0,8,37,15
1127385,28133,692,2,0,9,37,20
1127682,28430,989,2,0,9,37,22
1127891,28639,1198,2,0,9,37,70
1130434,692,692,2,0,0,38,25
1130731,989,989,2,0,0,38,14
1130940,1198,1198,2,0,0,38,29
1133483,3741,692,2,0,1,38,8
1133780,4038,989,2,0,1,38,4
1133989,4247,1198,2,0,1,38,19
1136532,6790,692,2,0,2,38,23
1136829,7087,989,2,0,2,38,8
1137038,7296,1198,2,0,2,38,63
1139581,9839,692,2,0,3,38,10
1139878,10136,989,2,0,3,38,7
1140087,10345,1198,2,0,3,38,7
1142630,12888,692,2,0,4,38,14
1142927,13185,989,2,0,4,38,19
1143136,13394,1198,2,0,4,38,44
1145679,15937,692,2,0,5,38,14
1145976,16234,989,2,0,5,38,24
1146185,16443,1198,2,0,5,38,85
1148728,18986,692,2,0,6,38,21
1149025,19283,989,2,0,6,38,47
1149234,19492,1198,2,0,6,38,99
1151777,22035,692,2,0,7,38,10
1152074,22332,989,2,0,7,38,8
1152283,22541,1198,2,0,7,38,8
1154826,25084,692,2,0,8,38,11
1155123,25381,989,2,0,8,38,0
1155332,25590,1198,2,0,8,38,15
1157875,28133,692,2,0,9,38,9
1158172,28430,989,2,0,9,38,17
1158381,28639,1198,2,0,9,38,41
1160924,692,692,2,0,0,39,18
1161221,989,989,2,0,0,39,14
1161430,1198,1198,2,0,0,39,30
1163973,3741,692,2,0,1,39,15
1164270,4038,989,2,0,1,39,3
1164479,4247,1198,2,0,1,39,25
1167022,6790,692,2,0,2,39,20
1167319,7087,989,2,0,2,39,11
1167528,7296,1198,2,0,2,39,75
1170071,9839,692,2,0,3,39,8
1170368,10136,989,2,0,3,39,7
1170577,10345,1198,2,0,3,39,12
1173120,12888,692,2,0,4,39,6
1173417,13185,989,2,0,4,39,12
1173626,13394,1198,2,0,4,39,55
1176169,15937,692,2,0,5,39,22
1176466,16234,989,2,0,5,39,16
1176675,16443,1198,2,0,5,39,64
1179218,18986,692,2,0,6,39,14
1179515,19283,989,2,0,6,39,23
1179724,19492,1198,2,0,6,39,84
1182267,22035,692,2,0,7,39,8
1182564,22332,989,2,0,7,39,2
1182773,22541,1198,2,0,7,39,7
1185316,25084,692,2,0,8,39,4
1185613,25381,989,2,0,8,39,3
1185822,25590,1198,2,0,8,39,21
1188365,28133,692,2,0,9,39,17
1188662,28430,989,2,0,9,39,11
1188871,28639,1198,2,0,9,39,58
1191414,692,692,2,0,0,40,23
1191711,989,989,2,0,0,40,17
1191920,1198,1198,2,0,0,40,36
1194463,3741,692,2,0,1,40,17
1194760,4038,989,2,0,1,40,4
1194969,4247,1198,2,0,1,40,25
1197512,6790,692,2,0,2,40,21
1197809,7087,989,2,0,2,40,7
1198018,7296,1198,2,0,2,40,55
1200561,9839,692,2,0,3,40,8
1200858,10136,989,2,0,3,40,7
1201067,10345,1198,2,0,3,40,14
1203610,12888,692,2,0,4,40,6
1203907,13185,989,2,0,4,40,18
1204116,13394,1198,2,0,4,40,65
1206659,15937,692,2,0,5,40,15
1206956,16234,989,2,0,5,40,30
1207165,16443,1198,2,0,5,40,68
1209708,18986,692,2,0,6,40,22
1210005,19283,989,2,0,6,40,31
1210214,19492,1198,2,0,6,40,80
1212757,22035,692,2,0,7,40,9
1213054,22332,989,2,0,7,40,2
1213263,22541,1198,2,0,7,40,10
1215806,25084,692,2,0,8,40,6
1216103,25381,989,2,0,8,40,1
1216312,25590,1198,2,0,8,40,15
1218855,28133,692,2,0,9,40,13
1219152,28430,989,2,0,9,40,14
1219361,28639,1198,2,0,9,40,48
1221904,692,692,2,0,0,41,11
1222201,989,989,2,0,0,41,14
1222410,1198,1198,2,0,0,41,32
1224953,3741,692,2,0,1,41,19
1225250,4038,989,2,0,1,41,5
1225459,4247,1198,2,0,1,41,19
1228002,6790,692,2,0,2,41,22
1228299,7087,989,2,0,2,41,16
1228508,7296,1198,2,0,2,41,64
1231051,9839,692,2,0,3,41,5
1231348,10136,989,2,0,3,41,6
1231557,10345,1198,2,0,3,41,11
1234100,12888,692,2,0,4,41,17
1234397,13185,989,2,0,4,41,17
1234606,13394,1198,2,0,4,41,65
1237149,15937,692,2,0,5,41,25
1237446,16234,989,2,0,5,41,36
1237655,16443,1198,2,0,5,41,75
1240198,18986,692,2,0,6,41,11
1240495,19283,989,2,0,6,41,26
1240704,19492,1198,2,0,6,41,94
1243247,22035,692,2,0,7,41,10
1243544,22332,989,2,0,7,41,3
1243753,22541,1198,2,0,7,41,7
1246296,25084,692,2,0,8,41,4
1246593,25381,989,2,0,8,41,4
1246802,25590,1198,2,0,8,41,16
1249345,28133,692,2,0,9,41,25
1249642,28430,989,2,0,9,41,10
1249851,28639,1198,2,0,9,41,57
1252394,692,692,2,0,0,42,24
1252691,989,989,2,0,0,42,12
1252900,1198,1198,2,0,0,42,56
1255443,3741,692,2,0,1,42,24
1255740,4038,989,2,0,1,42,5
1255949,4247,1198,2,0,1,42,30
1258492,6790,692,2,0,2,42,20
1258789,7087,989,2,0,2,42,11
1258998,7296,1198,2,0,2,42,48
1261541,9839,692,2,0,3,42,8
1261838,10136,989,2,0,3,42,4
1262047,10345,1198,2,0,3,42,13
1264590,12888,692,2,0,4,42,10
1264887,13185,989,2,0,4,42,19
1265096,13394,1198,2,0,4,42,51
1267639,15937,692,2,0,5,42,22
1267936,16234,989,2,0,5,42,39
1268145,16443,1198,2,0,5,42,79
1270688,18986,692,2,0,6,42,22
1270985,19283,989,2,0,6,42,24
1271194,19492,1198,2,0,6,42,89
1273737,22035,692,2,0,7,42,13
1274034,22332,989,2,0,7,42,6
1274243,22541,1198,2,0,7,42,14
1276786,25084,692,2,0,8,42,5
1277083,25381,989,2,0,8,42,2
1277292,25590,1198,2,0,8,42,21
1279835,28133,692,2,0,9,42,25
1280132,28430,989,2,0,9,42,26
1280341,28639,1198,2,0,9,42,66
1282884,692,692,2,0,0,43,31
1283181,989,989,2,0,0,43,25
1283390,1198,1198,2,0,0,43,41
1285933,3741,692,2,0,1,43,15
1286230,4038,989,2,0,1,43,9
1286439,4247,1198,2,0,1,43,48
1288982,6790,692,2,0,2,43,25
1289279,7087,989,2,0,2,43,16
1289488,7296,1198,2,0,2,43,72
1292031,9839,692,2,0,3,43,3
1292328,10136,989,2,0,3,43,5
1292537,10345,1198,2,0,3,43,16
1295080,12888,692,2,0,4,43,18
1295377,13185,989,2,0,4,43,18
1295586,13394,1198,2,0,4,43,74
1298129,15937,692,2,0,5,43,24
1298426,16234,989,2,0,5,43,42
1298635,16443,1198,2,0,5,43,128
1301178,18986,692,2,0,6,43,26
1301475,19283,989,2,0,6,43,44
1301684,19492,1198,2,0,6,43,146
1304227,22035,692,2,0,7,43,17
1304524,22332,989,2,0,7,43,6
1304733,22541,1198,2,0,7,43,17
1307276,25084,692,2,0,8,43,14
1307573,25381,989,2,0,8,43,1
1307782,25590,1198,2,0,8,43,12
1310325,28133,692,2,0,9,43,15
1310622,28430,989,2,0,9,43,25
1310831,28639,1198,2,0,9,43,71
1313374,692,692,2,0,0,44,19
1313671,989,989,2,0,0,44,18
1313880,1198,1198,2,0,0,44,51
1316423,3741,692,2,0,1,44,20
1316720,4038,989,2,0,1,44,6
1316929,4247,1198,2,0,1,44,50
1319472,6790,692,2,0,2,44,17
1319769,7087,989,2,0,2,44,3
1319978,7296,1198,2,0,2,44,64
1322521,9839,692,2,0,3,44,5
1322818,10136,989,2,0,3,44,9
1323027,10345,1198,2,0,3,44,7
1325570,12888,692,2,0,4,44,9
1325867,13185,989,2,0,4,44,31
1326076,13394,1198,2,0,4,44,62
1328619,15937,692,2,0,5,44,13
1328916,16234,989,2,0,5,44,41
1329125,16443,1198,2,0,5,44,110
1331668,18986,692,2,0,6,44,18
1331965,19283,989,2,0,6,44,35
1332174,19492,1198,2,0,6,44,131
1334717,22035,692,2,0,7,44,11
1335014,22332,989,2,0,7,44,4
1335223,22541,1198,2,0,7,44,13
1337766,25084,692,2,0,8,44,6
1338063,25381,989,2,0,8,44,1
1338272,25590,1198,2,0,8,44,13
1340815,28133,692,2,0,9,44,17
1341112,28430,989,2,0,9,44,17
1341321,28639,1198,2,0,9,44,55
1343864,692,692,2,0,0,45,28
1344161,989,989,2,0,0,45,15
1344370,1198,1198,2,0,0,45,32
1346913,3741,692,2,0,1,45,4
1347210,4038,989,2,0,1,45,5
1347419,4247,1198,2,0,1,45,27
1349962,6790,692,2,0,2,45,24
1350259,7087,989,2,0,2,45,14
1350468,7296,1198,2,0,2,45,67
1353011,9839,692,2,0,3,45,11
1353308,10136,989,2,0,3,45,8
1353517,10345,1198,2,0,3,45,10
1356060,12888,692,2,0,4,45,10
1356357,13185,989,2,0,4,45,13
1356566,13394,1198,2,0,4,45,52
1359109,15937,692,2,0,5,45,27
1359406,16234,989,2,0,5,45,19
1359615,16443,1198,2,0,5,45,84
1362158,18986,692,2,0,6,45,8
1362455,19283,989,2,0,6,45,28
1362664,19492,1198,2,0,6,45,80
1365207,22035,692,2,0,7,45,12
1365504,22332,989,2,0,7,45,3
1365713,22541,1198,2,0,7,45,8
1368256,25084,692,2,0,8,45,7
1368553,25381,989,2,0,8,45,2
1368762,25590,1198,2,0,8,45,17
1371305,28133,692,2,0,9,45,16
1371602,28430,989,2,0,9,45,21
1371811,28639,1198,2,0,9,45,36
1374354,692,692,2,0,0,46,10
1374651,989,989,2,0,0,46,9
1374860,1198,1198,2,0,0,46,30
1377403,3741,692,2,0,1,46,10
1377700,4038,989,2,0,1,46,3
1377909,4247,1198,2,0,1,46,17
1380452,6790,692,2,0,2,46,21
1380749,7087,989,2,0,2,46,3
1380958,7296,1198,2,0,2,46,55
1383501,9839,692,2,0,3,46,6
1383798,10136,989,2,0,3,46,3
1384007,10345,1198,2,0,3,46,11
1386550,12888,692,2,0,4,46,16
1386847,13185,989,2,0,4,46,29
1387056,13394,1198,2,0,4,46,59
1389599,15937,692,2,0,5,46,23
1389896,16234,989,2,0,5,46,35
1390105,16443,1198,2,0,5,46,101
1392648,18986,692,2,0,6,46,18
1392945,19283,989,2,0,6,46,40
1393154,19492,1198,2,0,6,46,93
1395697,22035,692,2,0,7,46,10
1395994,22332,989,2,0,7,46,5
1396203,22541,1198,2,0,7,46,10
1398746,25084,692,2,0,8,46,9
1399043,25381,989,2,0,8,46,0
1399252,25590,1198,2,0,8,46,11
1401795,28133,692,2,0,9,46,15
1402092,28430,989,2,0,9,46,12
1402301,28639,1198,2,0,9,46,63
1404844,692,692,2,0,0,47,15
1405141,989,989,2,0,0,47,16
1405350,1198,1198,2,0,0,47,18
1407893,3741,692,2,0,1,47,15
1408190,4038,989,2,0,1,47,5
1408399,4247,1198,2,0,1,47,33
1410942,6790,692,2,0,2,47,15
1411239,7087,989,2,0,2,47,8
1411448,7296,1198,2,0,2,47,42
1413991,9839,692,2,0,3,47,4
1414288,10136,989,2,0,3,47,5
1414497,10345,1198,2,0,3,47,7
1417040,12888,692,2,0,4,47,9
1417337,13185,989,2,0,4,47,20
1417546,13394,1198,2,0,4,47,53
1420089,15937,692,2,0,5,47,21
1420386,16234,989,2,0,5,47,22
1420595,16443,1198,2,0,5,47,80
1423138,18986,692,2,0,6,47,21
1423435,19283,989,2,0,6,47,27
1423644,19492,1198,2,0,6,47,86
1426187,22035,692,2,0,7,47,8
1426484,22332,989,2,0,7,47,6
1426693,22541,1198,2,0,7,47,15
1429236,25084,692,2,0,8,47,14
1429533,25381,989,2,0,8,47,0
1429742,25590,1198,2,0,8,47,18
1432285,28133,692,2,0,9,47,14
1432582,28430,989,2,0,9,47,18
1432791,28639,1198,2,0,9,47,43
1435334,692,692,2,0,0,48,21
1435631,989,989,2,0,0,48,9
1435840,1198,1198,2,0,0,48,35
1438383,3741,692,2,0,1,48,10
1438680,4038,989,2,0,1,48,5
1438889,4247,1198,2,0,1,48,20
1441432,6790,692,2,0,2,48,22
1441729,7087,989,2,0,2,48,5
1441938,7296,1198,2,0,2,48,63
1444481,9839,692,2,0,3,48,10
1444778,10136,989,2,0,3,48,6
1444987,10345,1198,2,0,3,48,9
1447530,12888,692,2,0,4,48,9
1447827,13185,989,2,0,4,48,16
1448036,13394,1198,2,0,4,48,66
1450579,15937,692,2,0,5,48,33
1450876,16234,989,2,0,5,48,46
1451085,16443,1198,2,0,5,48,86
1453628,18986,692,2,0,6,48,24
1453925,19283,989,2,0,6,48,38
1454134,19492,1198,2,0,6,48,87
1456677,22035,692,2,0,7,48,13
1456974,22332,989,2,0,7,48,2
1457183,22541,1198,2,0,7,48,13
1459726,25084,692,2,0,8,48,5
1460023,25381,989,2,0,8,48,1
1460232,25590,1198,2,0,8,48,25
1462775,28133,692,2,0,9,48,24
1463072,28430,989,2,0,9,48,16
1463281,28639,1198,2,0,9,48,56
1465824,692,692,2,0,0,49,16
1466121,989,989,2,0,0,49,12
1466330,1198,1198,2,0,0,49,26
1468873,3741,692,2,0,1,49,11
1469170,4038,989,2,0,1,49,6
1469379,4247,1198,2,0,1,49,20
1471922,6790,692,2,0,2,49,18
1472219,7087,989,2,0,2,49,6
1472428,7296,1198,2,0,2,49,56
1474971,9839,692,2,0,3,49,14
1475268,10136,989,2,0,3,49,3
1475477,10345,1198,2,0,3,49,10
1478020,12888,692,2,0,4,49,11
1478317,13185,989,2,0,4,49,16
1478526,13394,1198,2,0,4,49,58
1481069,15937,692,2,0,5,49,18
1481366,16234,989,2,0,5,49,55
1481575,16443,1198,2,0,5,49,105
1484118,18986,692,2,0,6,49,23
1484415,19283,989,2,0,6,49,44
1484624,19492,1198,2,0,6,49,75
1487167,22035,692,2,0,7,49,11
1487464,22332,989,2,0,7,49,5
1487673,22541,1198,2,0,7,49,17
1490216,25084,692,2,0,8,49,5
1490513,25381,989,2,0,8,49,2
1490722,25590,1198,2,0,8,49,18
1493265,28133,692,2,0,9,49,20
1493562,28430,989,2,0,9,49,20
1493771,28639,1198,2,0,9,49,48
1496314,692,692,2,0,0,50,36
1496611,989,989,2,0,0,50,15
1496820,1198,1198,2,0,0,50,47
1499363,3741,692,2,0,1,50,25
1499660,4038,989,2,0,1,50,10
1499869,4247,1198,2,0,1,50,40
1502412,6790,692,2,0,2,50,9
1502709,7087,989,2,0,2,50,14
1502918,7296,1198,2,0,2,50,58
1505461,9839,692,2,0,3,50,10
1505758,10136,989,2,0,3,50,5
1505967,10345,1198,2,0,3,50,9
1508510,12888,692,2,0,4,50,11
1508807,13185,989,2,0,4,50,18
1509016,13394,1198,2,0,4,50,56
1511559,15937,692,2,0,5,50,27
1511856,16234,989,2,0,5,50,74
1512065,16443,1198,2,0,5,50,125
1514608,18986,692,2,0,6,50,27
1514905,19283,989,2,0,6,50,40
1515114,19492,1198,2,0,6,50,98
1517657,22035,692,2,0,7,50,6
1517954,22332,989,2,0,7,50,13
1518163,22541,1198,2,0,7,50,23
1520706,25084,692,2,0,8,50,7
1521003,25381,989,2,0,8,50,1
1521212,25590,1198,2,0,8,50,14
1523755,28133,692,2,0,9,50,25
